description,systemID
An element with the identifier &quot;ref18966&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFCBF71EFDC3DFE0B0E0FBC5_tp.xml
An element with the identifier &quot;fig-7--189-232-1777-1803-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFCBF71EFDC3DFE0B0E0FBC5_tp.xml
An element with the identifier &quot;ref19883&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFCBF71EFDC3DFE0B0E0FBC5_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
An element with the identifier &quot;fig-7--189-232-1777-1803-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
An element with the identifier &quot;fig-16--189-232-1812-1838-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
An element with the identifier &quot;ref18564&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
An element with the identifier &quot;ref19369&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
An element with the identifier &quot;ref19283&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
An element with the identifier &quot;ref19421&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDBF70DFD92D8F5B5DDFB77_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDEF711FD9FD9C5B313FC62_tp.xml
An element with the identifier &quot;fig-7--189-232-1777-1803-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDEF711FD9FD9C5B313FC62_tp.xml
An element with the identifier &quot;fig-12--189-232-1776-1802-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDEF711FD9FD9C5B313FC62_tp.xml
An element with the identifier &quot;ref18564&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDEF711FD9FD9C5B313FC62_tp.xml
An element with the identifier &quot;ref19421&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D77A7DFFDEF711FD9FD9C5B313FC62_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
Unexpected character data &quot; al&quot;. The content of the parent element type is element only.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
Unexpected character data &quot; . 2020: 194; &quot;. The content of the parent element type is element only.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
Unexpected character data &quot; .&quot;. The content of the parent element type is element only.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
An element with the identifier &quot;ref8580&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
An element with the identifier &quot;ref9125&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
An element with the identifier &quot;ref9277&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D887EF620FFFA878DDFF016880F856_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA12201FF7BFD731F22FD7E_tp.xml
An element with the identifier &quot;fig-3--151-264-1906-1930-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA12201FF7BFD731F22FD7E_tp.xml
An element with the identifier &quot;fig-9--151-264-1788-1812-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA12201FF7BFD731F22FD7E_tp.xml
An element with the identifier &quot;fig-28--151-264-1833-1857-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA12201FF7BFD731F22FD7E_tp.xml
An element with the identifier &quot;fig-33--151-250-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA12201FF7BFD731F22FD7E_tp.xml
An element with the identifier &quot;ref16879&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA12201FF7BFD731F22FD7E_tp.xml
An element with the identifier &quot;fig-3--151-264-1906-1930-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA32200FF7BFC0B1F6AFD36_tp.xml
An element with the identifier &quot;fig-28--151-264-1833-1857-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA32200FF7BFC0B1F6AFD36_tp.xml
An element with the identifier &quot;fig-33--151-250-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA32200FF7BFC0B1F6AFD36_tp.xml
An element with the identifier &quot;ref16879&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA32200FF7BFC0B1F6AFD36_tp.xml
An element with the identifier &quot;ref17137&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA32200FF7BFC0B1F6AFD36_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
An element with the identifier &quot;fig-4--151-264-1743-1767-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
An element with the identifier &quot;fig-15--151-264-1640-1664-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
An element with the identifier &quot;fig-29--151-264-1833-1857-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
An element with the identifier &quot;fig-33--151-250-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
An element with the identifier &quot;fig-34--151-250-812-836-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
An element with the identifier &quot;ref16879&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA52204FF7BFF321D4FF847_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
An element with the identifier &quot;fig-4--151-264-1743-1767-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
An element with the identifier &quot;fig-12--151-264-1884-1908-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
An element with the identifier &quot;fig-29--151-264-1833-1857-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
An element with the identifier &quot;fig-33--151-250-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
An element with the identifier &quot;fig-34--151-250-812-836-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
An element with the identifier &quot;ref16879&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA62207FF7BFF321DA8F835_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA92202FF7BF9071F6AFCEE_tp.xml
An element with the identifier &quot;fig-28--151-264-1833-1857-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA92202FF7BF9071F6AFCEE_tp.xml
An element with the identifier &quot;fig-33--151-250-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA92202FF7BF9071F6AFCEE_tp.xml
An element with the identifier &quot;ref17305&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA92202FF7BF9071F6AFCEE_tp.xml
An element with the identifier &quot;ref17214&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA92202FF7BF9071F6AFCEE_tp.xml
An element with the identifier &quot;ref17451&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03D88782FFA92202FF7BF9071F6AFCEE_tp.xml
An element with the identifier &quot;fig-25--151-250-1819-1843-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E4CFF85FF6B6081ED737110_tp.xml
An element with the identifier &quot;ref28485&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E4CFF85FF6B6081ED737110_tp.xml
An element with the identifier &quot;ref28867&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E4CFF85FF6B6081ED737110_tp.xml
An element with the identifier &quot;fig-15--151-250-1944-1968-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E4CFF85FF6B6081ED737110_tp.xml
An element with the identifier &quot;fig-22--151-250-1267-1291-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref27331&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref28485&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref28867&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;fig-15--151-250-1944-1968-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref27879&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref26472&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref26782&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref27058&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
An element with the identifier &quot;ref26369&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E40FF8AFF6B670CEB0B7718_tp.xml
"Unexpected element &quot;p&quot;. The content of the parent element type must match &quot;(sec-meta?,label?,title?,(address|alternatives|array|boxed-text|chem-struct-wrap|code|fig|fig-group|graphic|media|preformat|supplementary-material|table-wrap|table-wrap-group|disp-formula|disp-formula-group|def-list|list|tex-math|mml:math|p|related-article|related-object|disp-quote|speech|statement|verse-group)*,tp:treatment-sec*,tp:nomenclature-citation-list*,(fn-group|glossary|ref-list)*)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E42FF8BFF6B6746EC5D73D3_tp.xml
An element with the identifier &quot;fig-24--151-250-558-582-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E42FF8BFF6B6746EC5D73D3_tp.xml
An element with the identifier &quot;ref28485&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E42FF8BFF6B6746EC5D73D3_tp.xml
An element with the identifier &quot;ref28867&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E42FF8BFF6B6746EC5D73D3_tp.xml
An element with the identifier &quot;fig-15--151-250-1944-1968-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E42FF8BFF6B6746EC5D73D3_tp.xml
An element with the identifier &quot;ref26395&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E42FF8BFF6B6746EC5D73D3_tp.xml
"Unexpected element &quot;p&quot;. The content of the parent element type must match &quot;(sec-meta?,label?,title?,(address|alternatives|array|boxed-text|chem-struct-wrap|code|fig|fig-group|graphic|media|preformat|supplementary-material|table-wrap|table-wrap-group|disp-formula|disp-formula-group|def-list|list|tex-math|mml:math|p|related-article|related-object|disp-quote|speech|statement|verse-group)*,tp:treatment-sec*,tp:nomenclature-citation-list*,(fn-group|glossary|ref-list)*)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E45FF8FFF6B633FEB7D74BF_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E45FF8FFF6B633FEB7D74BF_tp.xml
An element with the identifier &quot;fig-15--151-250-1944-1968-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E45FF8FFF6B633FEB7D74BF_tp.xml
An element with the identifier &quot;ref27879&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E45FF8FFF6B633FEB7D74BF_tp.xml
An element with the identifier &quot;ref26472&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E45FF8FFF6B633FEB7D74BF_tp.xml
An element with the identifier &quot;ref27189&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03DB87830E45FF8FFF6B633FEB7D74BF_tp.xml
